date,state,fips,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,dateChecked,death,hospitalized,total,totalTestResults,posNeg,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200315,OK,40,9,118,12,,,,,,,,c94b4a8b7a6943e47f2b18b0830094b3b5b847aa,2020-03-15T20:00:00Z,,,139,127,127, -   , -   ,82,5,87
20200315,OR,41,36,420,225,,,,,,,,ee34e334d60acd6c6786608eaf502ef3469b027a,2020-03-15T20:00:00Z,,,681,456,456, -   , -   ,83,6,89
20200315,PA,42,63,205,183,,,,,,,,b456aca3dcfc156e659cf9d83c9b906acb7c5ae5,2020-03-15T20:00:00Z,,,451,268,268, -   , -   , -   ,16,16
20200315,RI,44,20,198,57,,,,,,,,6717a57af04d40e5accee96d13fdf798763c84a7,2020-03-15T20:00:00Z,,,275,218,218, -   , -   , -   , -   , -   
20200315,SC,45,19,154,,,,,,,,,75ba73b3bb3053eb03805d2812d5c2e4395f1b6f,2020-03-15T20:00:00Z,,,173,173,173, -   , -   ,44,6,50
20200315,SD,46,9,327,6,,,,,,,,fa88e329d335599e26ea9fd7b6eea1fb83b0c06a,2020-03-15T20:00:00Z,,,342,336,336, -   , -   ,145, -   ,145
20200315,TN,47,39,157,,,,,,,,,0d4cfb67c9ea0c68b1210ef9b0a90d12b748672f,2020-03-15T20:00:00Z,,,196,196,196, -   , -   ,27,7,34
20200315,TX,48,56,,,,,,,,,,5703287c6d3b6d2f1e4e3de43cc125edafaa598a,2020-03-15T20:00:00Z,,,56,56,56, -   , -   , -   ,5,5
20200315,UT,49,28,131,,,,,,,,,557e214eba87dfaba62c598c539e3a281022e741,2020-03-15T20:00:00Z, -   ,,159,159,159, -   , -   , -   ,22,22
20200315,VA,51,45,363,,,,,,,,,8cb2bceeeb5e766ece4e5e0141e5c46174a1c784,2020-03-15T20:00:00Z,1,,408,408,408,1, -   ,246,15,261
20200315,VT,50,4,348,,,,,,,,,c240b0b7e625d08e14362a93fac37a9cb859d539,2020-03-15T20:00:00Z,,,352,352,352, -   , -   ,121, -   ,121
20200315,WA,53,642,"7,122",,,,,,,,,1c7e7a0baa721892bbf89e899b597d921e807fce,2020-03-15T20:00:00Z,40,,"7,764","7,764","7,764",3, -   ,"1,121",74,"1,195"
20200315,WI,55,33,313,,,,,,,,,76f9cefe3cbfb28b81648f15bcc59d6507801772,2020-03-15T20:00:00Z,,,346,346,346, -   , -   ,144,14,158
20200315,WV,54, -   ,38,1,,,,,,,,36d80d812a5ba34def01d46af9f6a7760b182f43,2020-03-15T20:00:00Z, -   ,,39,38,38, -   , -   ,12, -   ,12
20200315,WY,56,3,,,,,,,,,,74566767a2c99e0bdfd11a6e545fd9ed02e9e716,2020-03-15T20:00:00Z,,,3,3,3, -   , -   , -   ,1,1
20200314,AK,2,1,143,,,,,,,,,d6e6e61fb8c0d1c2340d7df1983d63227e4dfe0d,2020-03-14T20:00:00Z,,,144,144,144, -   , -   ,84, -   ,84
20200314,AL,1,6,22,46,,,,,,,,5c89c1e4d5be4e39281e7629e2d8969f9d54bb00,2020-03-14T20:00:00Z,,,74,28,28, -   , -   ,11,5,16
20200314,AR,5,12,65,26,,,,,,,,551428a90628981e98f1a49df229dc8e2a8a6bfe,2020-03-14T20:00:00Z,,,103,77,77, -   , -   ,35,3,38
20200314,AZ,4,12,121,50,,,,,,,,c40ab8d2dcf6deaeecfa0bab73a691ec90124122,2020-03-14T20:00:00Z, -   ,,183,133,133, -   , -   ,27,3,30
20200314,CA,6,252,916,,,,,,,,,bfe38009fc5e230d310f823f106a0947b1a2bce3,2020-03-14T20:00:00Z,5,,"1,168","1,168","1,168",1, -   , -   ,50,50
20200314,CO,8,101,610,,,,,,,,,8247505b13764c1e92a341ef32b62d362e995ca1,2020-03-14T20:00:00Z,1,,711,711,711,1, -   ,86,29,115
20200314,CT,9,11,125,,,,,,,,,149bffa1dda5d74304599eb67e85167eb9cc7940,2020-03-14T20:00:00Z,,,136,136,136, -   , -   ,26,5,31
20200314,DC,11,10,49,10,,,,,,,,8da2326fcb3ada2f8eb58b168fa3cfd71a21ad34,2020-03-14T20:00:00Z,,,69,59,59, -   , -   ,29, -   ,29
20200314,DE,10,6,36,32,,,,,,,,ddc0cc501e0b9f023ee1294fe142fcf25fd092b9,2020-03-14T20:00:00Z,,,74,42,42, -   , -   ,6,2,8
20200314,FL,12,77,478,221,,,,,,,,96d30f3427bff70e4f87d99ae5c42be36a0034ac,2020-03-14T20:00:00Z,3,,776,555,555,1, -   , -   ,27,27
20200314,GA,13,66,,,,,,,,,,97be6babd64500d6ebd30859d68fc26fff2e4848,2020-03-14T20:00:00Z,1,,66,66,66, -   , -   , -   ,24,24
20200314,HI,15,2,,,,,,,,,,b958c9810a3946b62408f0111a12c70f54049101,2020-03-14T20:00:00Z,,,2,2,2, -   , -   , -   , -   , -   
20200314,IA,19,17,83,,,,,,,,,e4c108405861a595205e19c9154417a48c5aae91,2020-03-14T20:00:00Z,,,100,100,100, -   , -   , -   ,1,1
20200314,ID,16,2,174,,,,,,,,,952932b75b80cd3991df8a8c7db4f64acce89d58,2020-03-14T20:00:00Z,,,176,176,176, -   , -   ,43,2,45
20200314,IL,17,46,316,82,,,,,,,,9ce71ff3b9101f5ced145411c578a9b370c032a8,2020-03-14T20:00:00Z,,,444,362,362, -   , -   ,22,14,36
20200314,IN,18,15,74,,,,,,,,,14f3f66fde7e3e752f7f5e81e40cb946e7bca3af,2020-03-14T20:00:00Z, -   ,,89,89,89, -   , -   ,13,3,16
20200314,KS,20,6,93,,,,,,,,,278e3c9e3e9f10641ced32dcb4caaa1d4a3b141d,2020-03-14T20:00:00Z,1,,99,99,99,1, -   , -   , -   , -   
20200314,KY,21,14,139,,,,,,,,,53ea76cd7050bee2da9a57fca2b4538d1926af6d,2020-03-14T20:00:00Z,,,153,153,153, -   , -   ,32,3,35
20200314,LA,22,69,109,,,,,,,,,c80c2be31c70d2b05d47fb0b55f9297f827690f7,2020-03-14T20:00:00Z,,,178,178,178, -   , -   ,72,33,105
20200314,MA,25,138,352,,,,,,,,,bdba6fc0046699f5419368f4eb93e84eb0f025c5,2020-03-14T20:00:00Z,,,490,490,490, -   , -   ,260,15,275
20200314,MD,24,26,94,,,,,,,,,8fefdbf242c49256c9711173cc7a195bdfeaf897,2020-03-14T20:00:00Z,,,120,120,120, -   , -   , -   ,9,9
20200314,ME,23,3,91,17,,,,,,,,f8e0701ef750fd7833940e085f356967698a709e,2020-03-14T20:00:00Z,,,111,94,94, -   , -   , -   , -   , -   
20200314,MI,26,25,205,26,,,,,,,,1ef0c5ec35b9fb7fbce11af20dc3982433b1ae1c,2020-03-14T20:00:00Z,,,256,230,230, -   , -   ,72,9,81
20200314,MN,27,21,847,,,,,,,,,43db9c125581cdb0eaed4688c2bcc3692d524ccd,2020-03-14T20:00:00Z,,,868,868,868, -   , -   ,306,7,313
20200314,MO,29,4,90,,,,,,,,,5220c08925c1338bbc1ababb24afaf6558a68b9c,2020-03-14T20:00:00Z, -   ,,94,94,94, -   , -   ,19,2,21
20200314,MS,28,6,84,,,,,,,,,262146bdcf966d7bd2b95df77b8c19d904242248,2020-03-14T20:00:00Z,,,90,90,90, -   , -   ,43,2,45
20200314,MT,30,5,103,,,,,,,,,3b3767d29a7f2c8246d957b64ab51b460e66230c,2020-03-14T20:00:00Z,,,108,108,108, -   , -   ,48,4,52
20200314,NC,37,23,137,,,,,,,,,1097b4e88ff28fd47bd79effc50736bcc4f98d4d,2020-03-14T20:00:00Z,,,160,160,160, -   , -   ,51,8,59
20200314,ND,38,1,54,14,,,,,,,,a52a443da4b61469c6be7d12ad2fe848c421dd0f,2020-03-14T20:00:00Z, -   ,,69,55,55, -   , -   ,15, -   ,15
20200314,NE,31,14,80,33,,,,,,,,936f44463ab4c62d7cf30fc400ef265c45f8b3f5,2020-03-14T20:00:00Z,,,127,94,94, -   , -   , -   ,1,1
20200314,NH,33,7,212,31,,,,,,,,8df5e37a5d8dabbb6fb2821a99d3d0d90b27fc85,2020-03-14T20:00:00Z,,,250,219,219, -   , -   ,118,1,119
20200314,NJ,34,50,97,80,,,,,,,,0b8634c5fd4e1160dde841c792bf7c6fc9315232,2020-03-14T20:00:00Z,1,,227,147,147, -   , -   , -   , -   , -   
20200314,NM,35,10,237,,,,,,,,,0085a52176e881bb6ad037e0c30af4f74d9489f9,2020-03-14T20:00:00Z,,,247,247,247, -   , -   ,47, -   ,47
20200314,NV,32,20,168,,,,,,,,,2e60e44122a1faf4a4351249cef4569aeb6b4a89,2020-03-14T20:00:00Z,,,188,188,188, -   , -   , -   ,9,9
20200314,NY,36,524,"2,779",,,,,,,,,f28c39ca671c26d022ff2556494ad8767765eb93,2020-03-14T20:00:00Z,,,"3,303","3,303","3,303", -   , -   , -   ,103,103
20200314,OH,39,13,50,159,,,,,,,,fc63d6218734893ad458fb97af8018f3a1ec1ad5,2020-03-14T20:00:00Z,,,222,63,63, -   , -   , -   , -   , -   
20200314,OK,40,4,36,37,,,,,,,,c73b103132566a7e2d3c71510adc6def73b88940,2020-03-14T20:00:00Z,,,77,40,40, -   , -   , -   ,1,1
20200314,OR,41,30,337,157,,,,,,,,1400911ca9d80be2f8e342c113a1df4d70338602,2020-03-14T20:00:00Z,,,524,367,367, -   , -   , -   , -   , -   
20200314,PA,42,47,205,150,,,,,,,,d18f94522023cea299270dcc1602530f2ddc0dc4,2020-03-14T20:00:00Z,,,402,252,252, -   , -   ,65,14,79
20200314,RI,44,20,198,57,,,,,,,,398dbebda7a13f625f8978b5e493f80fa0c06bc4,2020-03-14T20:00:00Z,,,275,218,218, -   , -   ,56,6,62
20200314,SC,45,13,110,,,,,,,,,f59023a910249b3d8b3511ae10d8f11517a1c519,2020-03-14T20:00:00Z,,,123,123,123, -   , -   ,35,1,36
20200314,SD,46,9,182,3,,,,,,,,df4f632f3d3f47fd86232363e123ffd6096af646,2020-03-14T20:00:00Z,,,194,191,191, -   , -   ,109, -   ,109
20200314,TN,47,32,130,,,,,,,,,6becf2091344bee8d3a7f0a0a437ccf76ed9dd53,2020-03-14T20:00:00Z,,,162,162,162, -   , -   ,14,6,20
20200314,TX,48,51,,,,,,,,,,8a47a6e610ae58718993de453b89aa3908c67fbd,2020-03-14T20:00:00Z,,,51,51,51, -   , -   , -   ,12,12
20200314,UT,49,6,131,,,,,,,,,577b43eb324c0ae69322cc15f477ca37d5daf36b,2020-03-14T20:00:00Z,,,137,137,137, -   , -   , -   , -   , -   
20200314,VA,51,30,117,,,,,,,,,33f505467e5a143bd0ecda4d5622091a48ad3d2e,2020-03-14T20:00:00Z,,,147,147,147, -   , -   , -   , -   , -   
20200314,VT,50,4,227,,,,,,,,,570d73d25152c4e93987f89a83b40ff5480a7682,2020-03-14T20:00:00Z,,,231,231,231, -   , -   ,85,2,87
20200314,WA,53,568,"6,001",,,,,,,,,d0c542a7903d9d53eee47064cd36f4618727252d,2020-03-14T20:00:00Z,37,,"6,569","6,569","6,569",6, -   ,"1,651",111,"1,762"
20200314,WI,55,19,169,,,,,,,,,8f1ed69b1d5723cbd5b18d1ec332fa4f83bde08a,2020-03-14T20:00:00Z,,,188,188,188, -   , -   , -   , -   , -   
20200314,WV,54, -   ,26,5,,,,,,,,7e27957cf04398b64db2982ccd580fd5455ffebb,2020-03-14T20:00:00Z,,,31,26,26, -   , -   ,9, -   ,9
20200314,WY,56,2,,,,,,,,,,00d1959cf22a0162be10edb9d849b320e1db37e7,2020-03-14T20:00:00Z,,,2,2,2, -   , -   , -   ,1,1
20200313,AK,2,1,59,,,,,,,,,f912dbdc1e4737b9efd9715f5c60bc397601b547,2020-03-13T20:00:00Z,,,60,60,60, -   , -   ,13,1,14
20200313,AL,1,1,11,,,,,,,,,b9e856f0b5f6b1893dbe080ee99cbebd5723f4f8,2020-03-13T20:00:00Z,,,12,12,12, -   , -   ,1,1,2
20200313,AR,5,9,30,22,,,,,,,,a6aff5e9908d4f1a167655d035338e838ba8cdba,2020-03-13T20:00:00Z,,,61,39,39, -   , -   ,6,3,9
20200313,AZ,4,9,94,40,,,,,,,,68c52c41afcca5a93045251c1a7e05b086b85767,2020-03-13T20:00:00Z, -   ,,143,103,103, -   , -   ,12, -   ,12
20200313,CA,6,202,916,,,,,,,,,bb817225b0e56a4c1051b2e6550b5ae85e06487c,2020-03-13T20:00:00Z,4,,"1,118","1,118","1,118", -   , -   , -   , -   , -   
20200313,CO,8,72,524,,,,,,,,,f081206fdd232801c4719c7b15f928e95e16c0a4,2020-03-13T20:00:00Z,,,596,596,596, -   , -   ,226,27,253
20200313,CT,9,6,99,,,,,,,,,682c544537c9fb686f945084a154361a3c8a386f,2020-03-13T20:00:00Z,,,105,105,105, -   , -   ,10, -   ,10
20200313,DC,11,10,20,,,,,,,,,47405f5c12651491f7aaeeadcf98a21f5290298e,2020-03-13T20:00:00Z,,,30,30,30, -   , -   , -   , -   , -   
20200313,DE,10,4,30,10,,,,,,,,01a39bf98baae6616556fc98432b0eab5ec19d21,2020-03-13T20:00:00Z,,,44,34,34, -   , -   ,7, -   ,7
20200313,FL,12,50,478,221,,,,,,,,e2f015841b99a9056a83e88b541e2f27fe57bdea,2020-03-13T20:00:00Z,2,,749,528,528, -   , -   ,177,18,195
20200313,GA,13,42,,,,,,,,,,a1b71ddadb4a8d03aab0ae5ee76889c2cdefe5bf,2020-03-13T20:00:00Z,1,,42,42,42,1, -   , -   ,11,11
20200313,HI,15,2,,,,,,,,,,d517fed5e44222b8e9ec35423adff6841571d310,2020-03-13T20:00:00Z,,,2,2,2, -   , -   , -   , -   , -   
20200313,IA,19,16,83,29,,,,,,,,9a4dc657b7cf736b9c1a23162cb7bd246891b602,2020-03-13T20:00:00Z,,,128,99,99, -   , -   ,16,2,18
20200313,ID,16, -   ,131,,,,,,,,,b1671d598b98d1510491784f4c280a368ba8c39e,2020-03-13T20:00:00Z,,,131,131,131, -   , -   ,38, -   ,38
20200313,IL,17,32,294,92,,,,,,,,3a4c6b2710e412f845b0c387c44def3dba4d011b,2020-03-13T20:00:00Z,,,418,326,326, -   , -   ,28,7,35
20200313,IN,18,12,61,,,,,,,,,6a95bce7fff18ca959c83513dc8e4b4b8458d719,2020-03-13T20:00:00Z,,,73,73,73, -   , -   ,9, -   ,9
20200313,KS,20,6,93,,,,,,,,,8633a26e1f484f8d6832c17efdb6e638ffb3515e,2020-03-13T20:00:00Z,,,99,99,99, -   , -   ,52,2,54
20200313,KY,21,11,107,,,,,,,,,4d515c6fe8ed706c415382ef87cfa9236ac4e09c,2020-03-13T20:00:00Z,,,118,118,118, -   , -   ,51,3,54
20200313,LA,22,36,37,,,,,,,,,78393fa814aa0caf1ae4f6056e80e21adf672bf2,2020-03-13T20:00:00Z,,,73,73,73, -   , -   , -   ,22,22
20200313,MA,25,123,92,,,,,,,,,020263557685d33ade8e1849eeb35c2a8a12843a,2020-03-13T20:00:00Z,,,215,215,215, -   , -   ,92,28,120
20200313,MD,24,17,94,,,,,,,,,32d329849128913476d4a0773fea76a4b3e2b083,2020-03-13T20:00:00Z,,,111,111,111, -   , -   , -   ,5,5
20200313,ME,23,3,91,17,,,,,,,,8ecdd4f1eb3ad0874071c97b48e3bc8ae16edf37,2020-03-13T20:00:00Z,,,111,94,94, -   , -   ,26,2,28
20200313,MI,26,16,133,26,,,,,,,,05ddad838bceb9565041de5f1488467bbf56489a,2020-03-13T20:00:00Z,,,175,149,149, -   , -   ,42,14,56
20200313,MN,27,14,541,,,,,,,,,094cc2b8f1b021d450e7d7fa08596000fc7f4e05,2020-03-13T20:00:00Z,,,555,555,555, -   , -   ,234,5,239
20200313,MO,29,2,71,,,,,,,,,4d53392cae812d4039af40a07e38bc5fe77212fb,2020-03-13T20:00:00Z,,,73,73,73, -   , -   ,7,1,8
20200313,MS,28,4,41,,,,,,,,,9fc8f265d6c9e8b4883399e23c0b0190c2686599,2020-03-13T20:00:00Z,,,45,45,45, -   , -   , -   ,3,3
20200313,MT,30,1,55,,,,,,,,,3190b3a30f1124eebbb4e9bccd677cf22f2ae6c0,2020-03-13T20:00:00Z,,,56,56,56, -   , -   ,21, -   ,21
20200313,NC,37,15,86,,,,,,,,,9b22973bdb1a321a3b9cc273f6250675bf95124b,2020-03-13T20:00:00Z,,,101,101,101, -   , -   ,26,3,29
20200313,ND,38,1,39,12,,,,,,,,16823997d9c4db1ae19dccaba18481746cfe85cf,2020-03-13T20:00:00Z, -   ,,52,40,40, -   , -   ,27, -   ,27
20200313,NE,31,13,80,33,,,,,,,,72bf9214dd1c1c24ce38fd46893604d18cc124f7,2020-03-13T20:00:00Z,,,126,93,93, -   , -   , -   ,3,3
20200313,NH,33,6,94,21,,,,,,,,ce083d3bb0b226ff0599d533768ad2b62f892b40,2020-03-13T20:00:00Z,,,121,100,100, -   , -   , -   , -   , -   
20200313,NJ,34,50,97,80,,,,,,,,dd9375b158d3020716fe7e1d759d510332c818e3,2020-03-13T20:00:00Z,1,,227,147,147, -   , -   ,23,20,43
20200313,NM,35,10,190,,,,,,,,,5e21e22aacd1a08b396a2c457c553776e3c8bedf,2020-03-13T20:00:00Z,,,200,200,200, -   , -   ,35,5,40
20200313,NV,32,11,168,,,,,,,,,5c86c34f504be7bf2a593223447a7f2d5f18877a,2020-03-13T20:00:00Z,,,179,179,179, -   , -   , -   ,4,4
20200313,NY,36,421,"2,779",,,,,,,,,a0a0e2997c411014ef2cd98b9502387730f585c7,2020-03-13T20:00:00Z,,,"3,200","3,200","3,200", -   , -   ,"2,687",205,"2,892"
20200313,OH,39,13,50,159,,,,,,,,fe5ed1e40f012163a6510cabdea90e044e5e56ab,2020-03-13T20:00:00Z,,,222,63,63, -   , -   ,20,8,28
20200313,OK,40,3,36,37,,,,,,,,41b22c1ee50041708e574581687a0c4155caa8aa,2020-03-13T20:00:00Z,,,76,39,39, -   , -   , -   , -   , -   
20200313,OR,41,30,337,157,,,,,,,,ee29420a1ee3ce2e33cdf966ecbdfc575d26206b,2020-03-13T20:00:00Z,,,524,367,367, -   , -   ,51,11,62
20200313,PA,42,33,140,130,,,,,,,,c020c5effee33b3ec0b5d8208913e1d43bb469cc,2020-03-13T20:00:00Z,,,303,173,173, -   , -   ,24,11,35
20200313,RI,44,14,142,29,,,,,,,,3b21b07952531010abf6628fe837a9f97fd33797,2020-03-13T20:00:00Z,,,185,156,156, -   , -   ,48,9,57
20200313,SC,45,12,75,,,,,,,,,89ac68f7349872023eb4ba7e8d49e17e3221b4cc,2020-03-13T20:00:00Z,,,87,87,87, -   , -   ,27,2,29
20200313,SD,46,9,73,11,,,,,,,,9a7c944cb0774212146d5eecb0aa11b12de52eb6,2020-03-13T20:00:00Z,,,93,82,82, -   , -   ,46,1,47
20200313,TN,47,26,116,,,,,,,,,5dd412ea26ef8d20d55a6410d59726087883cd99,2020-03-13T20:00:00Z,,,142,142,142, -   , -   ,37,8,45
20200313,TX,48,39,,,,,,,,,,3964195c15cc0e37c244f112bcbae5789a5c6489,2020-03-13T20:00:00Z,,,39,39,39, -   , -   , -   ,16,16
20200313,UT,49,6,131,,,,,,,,,610050cffa209508ec65a9bf756ef16d617d69c5,2020-03-13T20:00:00Z,,,137,137,137, -   , -   , -   ,2,2
20200313,VA,51,30,117,,,,,,,,,d2ecd673874966076229036999033a3993ffed2b,2020-03-13T20:00:00Z,,,147,147,147, -   , -   , -   ,13,13
20200313,VT,50,2,142,,,,,,,,,a02dcfb55e5f9ed028f6328c61b41408533038c1,2020-03-13T20:00:00Z,,,144,144,144, -   , -   ,45, -   ,45
20200313,WA,53,457,"4,350",,,,,,,,,c99bf19d3a7a6a5973c1b9b48d8cf526bc91647e,2020-03-13T20:00:00Z,31,,"4,807","4,807","4,807",2, -   ,"1,313",120,"1,433"
20200313,WI,55,19,169,,,,,,,,,3936ef13cd65e7b15ac22d0d981357b9f6dcce8d,2020-03-13T20:00:00Z,,,188,188,188, -   , -   ,85,11,96
20200313,WV,54, -   ,17,4,,,,,,,,10eb8c5e07049f2c299d03ef30ceb60a49142335,2020-03-13T20:00:00Z,,,21,17,17, -   , -   ,10, -   ,10
20200313,WY,56,1,,,,,,,,,,610cc4a0b9c9015f6214bfe928f0acf116f8b75c,2020-03-13T20:00:00Z,,,1,1,1, -   , -   , -   , -   , -   
20200312,AK,2, -   ,46,14,,,,,,,,e6a2e85fdf548043d8e908d506c334dfa37b0982,2020-03-12T20:00:00Z,,,60,46,46, -   , -   , -   , -   , -   
20200312,AL,1, -   ,10,,,,,,,,,34204c36040e342af491e5329aca50e88f2cbaba,2020-03-12T20:00:00Z,,,10,10,10, -   , -   , -   , -   , -   
20200312,AR,5,6,24,20,,,,,,,,fe5ece5453dac3d08b87f1ab7a10e00bf7cfdfc9,2020-03-12T20:00:00Z,,,50,30,30, -   , -   ,12,6,18
20200312,AZ,4,9,82,24,,,,,,,,542a30820399e2d4ec7a2787e6760577326f402d,2020-03-12T20:00:00Z,,,115,91,91, -   , -   ,23, -   ,23
20200312,CA,6,202,916,,,,,,,,,8dd3541eb41a6171cc6bbf05632f8d9bb4570490,2020-03-12T20:00:00Z,4,,"1,118","1,118","1,118",4, -   , -   ,45,45
20200312,CO,8,45,298,,,,,,,,,fef01602b9d42355347ffd39fc33776f6d251c7e,2020-03-12T20:00:00Z,,,343,343,343, -   , -   ,47,17,64
20200312,CT,9,6,89,,,,,,,,,438f9707c60dbf6c5042c0686dfa479170d3471a,2020-03-12T20:00:00Z,,,95,95,95, -   , -   ,18,3,21
20200312,DC,11,10,20,,,,,,,,,2afd9cde94fa8693b5eb2da4552eecf9452ad2c0,2020-03-12T20:00:00Z,,,30,30,30, -   , -   , -   ,5,5
20200312,DE,10,4,23,14,,,,,,,,0cfca14a0bd4e74cc01ef2a9030f65643237496d,2020-03-12T20:00:00Z,,,41,27,27, -   , -   ,6,3,9
20200312,FL,12,32,301,147,,,,,,,,e30f5e735d56d705f8ed9768797ed07fc2d8173a,2020-03-12T20:00:00Z,2,,480,333,333, -   , -   , -   ,4,4
20200312,GA,13,31,,,,,,,,,,b54e3a842da88ee7e2685e1625d6b47466982662,2020-03-12T20:00:00Z,,,31,31,31, -   , -   , -   ,9,9
20200312,HI,15,2,,,,,,,,,,448f4f6242f8f4d56b53911f8f41f857fea624ad,2020-03-12T20:00:00Z,,,2,2,2, -   , -   , -   , -   , -   
20200312,IA,19,14,67,24,,,,,,,,c66bca36e23ed4238801da6edce433a068219c83,2020-03-12T20:00:00Z,,,105,81,81, -   , -   ,21,1,22
20200312,ID,16, -   ,93,,,,,,,,,ea688b0e32219776fd27b38e03bee45e42111379,2020-03-12T20:00:00Z,,,93,93,93, -   , -   ,26, -   ,26
20200312,IL,17,25,266,76,,,,,,,,f521fa0222b25b297e082e1285cb6efc89a5b552,2020-03-12T20:00:00Z,,,367,291,291, -   , -   ,22,6,28
20200312,IN,18,12,52,,,,,,,,,dcfcf297a028962a948869e94197bbe14be0bd93,2020-03-12T20:00:00Z,,,64,64,64, -   , -   ,19,2,21
20200312,KS,20,4,41,,,,,,,,,332ee3bb9b5f431704d8cd139631096cf6e7551b,2020-03-12T20:00:00Z,,,45,45,45, -   , -   , -   ,3,3
20200312,KY,21,8,56,,,,,,,,,cebe01b90cd5896a2bdea84cba4ee4b563f24ee9,2020-03-12T20:00:00Z,,,64,64,64, -   , -   ,10, -   ,10
20200312,LA,22,14,37,,,,,,,,,90d5fc83d9f4c831c653f38b96e49251057d9cb7,2020-03-12T20:00:00Z,,,51,51,51, -   , -   , -   ,8,8
20200312,MA,25,95,,,,,,,,,,2b11362fc52b477bca21e635eb9f2b88e8a5d61f,2020-03-12T20:00:00Z,,,95,95,95, -   , -   , -   ,3,3
20200312,MD,24,12,94,,,,,,,,,08b84f6b613a011507c9190271ec545191ee68bb,2020-03-12T20:00:00Z,,,106,106,106, -   , -   , -   ,3,3
20200312,ME,23,1,65,20,,,,,,,,b39c56076bac0a4ddd2e88d3f04d0c785d75732d,2020-03-12T20:00:00Z,,,86,66,66, -   , -   ,23,1,24
20200312,MI,26,2,91,27,,,,,,,,8cfab74100163f38791ab9091ae8ffbbded28b9d,2020-03-12T20:00:00Z,,,120,93,93, -   , -   ,34, -   ,34
20200312,MN,27,9,307,,,,,,,,,523bdda158c8db3de757d18a38756ffe1ce9b21b,2020-03-12T20:00:00Z,,,316,316,316, -   , -   ,90,4,94
20200312,MO,29,1,64,,,,,,,,,5b415b8bf401db354d5f6a778e699e7eb170976d,2020-03-12T20:00:00Z,,,65,65,65, -   , -   ,64, -   ,64
20200312,MS,28,1,41,,,,,,,,,6aad8ec86cdaa93329eeda6aa46670dd6ca609b1,2020-03-12T20:00:00Z,,,42,42,42, -   , -   ,21,1,22
20200312,MT,30,1,34,,,,,,,,,4b8bef9b3d9fa1079cbd7be5288076fb401598c1,2020-03-12T20:00:00Z,,,35,35,35, -   , -   ,13,1,14
20200312,NC,37,12,60,,,,,,,,,7442624a12322777c7110f0101d61d097da12ade,2020-03-12T20:00:00Z,,,72,72,72, -   , -   ,60,5,65
20200312,ND,38,1,12,14,,,,,,,,101ef2bb022ea0209aaa020d3e2852b8964d9134,2020-03-12T20:00:00Z,,,27,13,13, -   , -   ,5,1,6
20200312,NE,31,10,80,33,,,,,,,,a4238a2a6795e1cd4e971a336c36e526d59e25d7,2020-03-12T20:00:00Z,,,123,90,90, -   , -   ,33,5,38
20200312,NH,33,6,94,21,,,,,,,,7e575bc7e2ffdb783ca744e42ac10956980b5aba,2020-03-12T20:00:00Z,,,121,100,100, -   , -   ,56,2,58
20200312,NJ,34,30,74,20,,,,,,,,5f40e6cdda7648d658eedd3a5e5bf0f027c9b374,2020-03-12T20:00:00Z,1,,124,104,104, -   , -   ,17,6,23
20200312,NM,35,5,155,,,,,,,,,d358c1f38d0d81a3f4719e9a593a533ccee69a30,2020-03-12T20:00:00Z,,,160,160,160, -   , -   ,68,2,70
20200312,NV,32,7,168,,,,,,,,,8328b62027a10326d300d9fbe07f651846ae2f52,2020-03-12T20:00:00Z,,,175,175,175, -   , -   , -   ,2,2
20200312,NY,36,216,92,,,,,,,,,78ea2217b81c0eba25ec04b1196199ad81793ead,2020-03-12T20:00:00Z,,,308,308,308, -   , -   , -   , -   , -   
20200312,OH,39,5,30,52,,,,,,,,e53fb02834680a20508e2d3bf535470016d3407a,2020-03-12T20:00:00Z,,,87,35,35, -   , -   ,9,1,10
20200312,OK,40,3,36,4,,,,,,,,0695ce1aed2deb9062e4a75ce05c7d5fbb2b3975,2020-03-12T20:00:00Z,,,43,39,39, -   , -   ,21,1,22
20200312,OR,41,19,286,62,,,,,,,,842079fddc7a5740cd7252af4ef8f126bb9784d9,2020-03-12T20:00:00Z,,,367,305,305, -   , -   , -   , -   , -   
20200312,PA,42,22,116,81,,,,,,,,bb985e06b75f251244341704b20d6b0c3daa27c1,2020-03-12T20:00:00Z,,,219,138,138, -   , -   ,28,7,35
20200312,RI,44,5,94,8,,,,,,,,ddc07b8ec93f55583d98d5fff9c8d922808f6f98,2020-03-12T20:00:00Z,,,107,99,99, -   , -   ,36, -   ,36
20200312,SC,45,10,48,,,,,,,,,691f174c432862e793e830327356b4d500cea11b,2020-03-12T20:00:00Z,,,58,58,58, -   , -   ,16,1,17
20200312,SD,46,8,27,11,,,,,,,,47b6b8df0ade463177dd058de543bf80295b9b74,2020-03-12T20:00:00Z,,,46,35,35, -   , -   ,14,3,17
20200312,TN,47,18,79,,,,,,,,,6e03cc4e5261258b7a5b8901327389775888ec5f,2020-03-12T20:00:00Z,,,97,97,97, -   , -   ,29,11,40
